2003,"RENAULT","KANGOO","Kangoo RL 1.6 8V",26710,115.9,"Gasolina",1.6,.13
2003,"RENAULT","MEGANE","Megane Sedan RT/Alizé 1.6 16V",32585,188.8,"Gasolina",1.6,.13
2003,"RENAULT","MEGANE","Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V",31666,188.8,"Gasolina",1.6,.13
2003,"RENAULT","MEGANE","Megane Sedan RXE/ Privilège 2.0 16V Mec",41852,188.8,"Gasolina",2,.13
2003,"RENAULT","MEGANE","Megane Hatch RXE/Egeus 1.6 16V",33392,188.8,"Gasolina",1.6,.13
2003,"RENAULT","MEGANE","Megane Sedan RXE/Egeus 2.0",39356,188.8,"Gasolina",2,.13
2003,"TOYOTA","COROLLA","Corolla XLi 1.6 16V 110cv Aut.",41916,5942.5,"Gasolina",1.6,.13
2003,"TOYOTA","COROLLA","Corolla SE-G 1.8 16V Mec.",56738,5942.5,"Gasolina",1.8,.13
2003,"TOYOTA","COROLLA","Corolla XEi 1.8/1.8 Flex 16V Aut.",47438,5942.5,"Flex",1.8,.11
2003,"TOYOTA","COROLLA","Corolla XEi 1.8/1.8 Flex 16V Mec.",44622,5942.5,"Flex",1.8,.11
2003,"TOYOTA","COROLLA","Corolla XLi 1.6 16V 110cv Mec.",39052,5942.5,"Gasolina",1.6,.13
